case_index	design_wavelength_nm	candidate_index	selected	wavelength_eligible	final_min_wavelength_nm	final_abs_wavelength_error_nm	final_min_transmittance	final_fwhm_nm	valley_penalty_normalized	fwhm_penalty_normalized	quality_score	cvae_min_wavelength_nm	cvae_min_transmittance	cvae_fwhm_nm	ideal_to_final_mse	R	n_host
1.6000000000e+01	5.3413793103e+02	1.1000000000e+01	0.0000000000e+00	1.0000000000e+00	5.3586901855e+02	1.7310875202e+00	2.7192493435e-03	6.3081653785e+01	2.7192493435e-02	2.1027217928e+00	1.0649571431e+00	5.3419018555e+02	3.0635523144e-03	6.1850544635e+01	2.9629593715e-02	5.6539764404e+00	2.3721706867e+00
1.6000000000e+01	5.3413793103e+02	1.2000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3628875732e+02	2.1508262897e+00	5.1856778562e-02	3.0658016454e+01	inf	inf	inf	5.3502960205e+02	7.1266390383e-02	3.1668038250e+01	6.7660911009e-03	3.8931770325e+00	2.3823072910e+00
1.6000000000e+01	5.3413793103e+02	1.3000000000e+01	1.0000000000e+00	1.0000000000e+00	5.3586901855e+02	1.7310875202e+00	5.5492289364e-02	3.0410893795e+01	5.5492289364e-01	1.0136964598e+00	7.8430967674e-01	5.3502960205e+02	7.6079852879e-02	3.1588153444e+01	6.6361958161e-03	3.8777089119e+00	2.3800945282e+00
1.6000000000e+01	5.3413793103e+02	1.4000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3670843506e+02	2.5705040241e+00	8.0104172230e-03	4.2091226053e+01	inf	inf	inf	5.3460992432e+02	1.3765974902e-02	4.2683707315e+01	1.3037594967e-02	4.6819915771e+00	2.3900744915e+00
1.6000000000e+01	5.3413793103e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.2831427002e+02	5.8236610150e+00	1.1892743642e-03	7.7946186574e+01	inf	inf	inf	5.3586901855e+02	1.5816785162e-03	8.0992515006e+01	4.8166245222e-02	6.3682117462e+00	2.3606526852e+00
1.6000000000e+01	5.3413793103e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3670843506e+02	2.5705040241e+00	3.2614581287e-02	3.3568900448e+01	inf	inf	inf	5.3628875732e+02	6.1978392303e-02	3.3938969208e+01	7.5904633850e-03	4.0963530540e+00	2.3870627880e+00
1.6000000000e+01	5.3413793103e+02	1.7000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3670843506e+02	2.5705040241e+00	3.4319445491e-02	3.3193151122e+01	inf	inf	inf	5.3502960205e+02	5.0679754466e-02	3.4173797623e+01	7.4372859672e-03	4.0677070618e+00	2.3857665062e+00
1.6000000000e+01	5.3413793103e+02	1.8000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3628875732e+02	2.1508262897e+00	7.9863272607e-02	2.9464571016e+01	inf	inf	inf	5.3544934082e+02	9.1498248279e-02	2.9914284476e+01	7.2012194432e-03	3.7223877907e+00	2.3877739906e+00
1.6000000000e+01	5.3413793103e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.2831427002e+02	5.8236610150e+00	1.0984668043e-03	7.8504718306e+01	inf	inf	inf	5.3419018555e+02	3.2163297292e-03	8.3541092170e+01	4.9023136497e-02	6.3968200684e+00	2.3593089581e+00
1.7000000000e+01	5.4241379310e+02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4510266113e+02	2.6888680294e+00	3.4028920345e-03	5.6916250138e+01	inf	inf	inf	5.4300408936e+02	2.5902457535e-02	5.5873454469e+01	2.5424778461e-02	5.2786092758e+00	2.4389944077e+00
1.7000000000e+01	5.4241379310e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.3838726807e+02	4.0265250370e+00	3.4152383450e-03	6.4960617088e+01	inf	inf	inf	5.4090551758e+02	3.5159478430e-03	6.5824622465e+01	3.2150045037e-02	5.6664476395e+00	2.4230225086e+00
1.7000000000e+01	5.4241379310e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.4300408936e+02	5.9029625202e-01	1.8688765168e-01	2.4770784731e+01	1.8688765168e+00	8.2569282436e-01	1.3472846706e+00	5.4300408936e+02	2.2682522237e-01	2.6373207938e+01	9.3270204961e-03	3.0680415630e+00	2.4461088181e+00
1.7000000000e+01	5.4241379310e+02	3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.4174493408e+02	6.6885902142e-01	9.8273925483e-02	3.2385589406e+01	9.8273925483e-01	1.0795196469e+00	1.0311294509e+00	5.4216467285e+02	8.1606373191e-02	3.2941621174e+01	6.2028239481e-03	3.7941713333e+00	2.4348695278e+00
1.7000000000e+01	5.4241379310e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.3838726807e+02	4.0265250370e+00	3.3093527891e-03	6.5644321754e+01	inf	inf	inf	5.4132525635e+02	5.6147123687e-03	6.6838802943e+01	3.3108782023e-02	5.6916208267e+00	2.4240329266e+00
1.7000000000e+01	5.4241379310e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.4426324463e+02	1.8494515255e+00	9.5278928056e-03	4.5460287644e+01	9.5278928056e-02	1.5153429215e+00	8.0531092476e-01	5.4216467285e+02	2.6531120762e-02	4.6020900833e+01	1.5202889219e-02	4.6733384132e+00	2.4374639988e+00
1.7000000000e+01	5.4241379310e+02	6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.4300408936e+02	5.9029625202e-01	2.4733881652e-01	2.3275838842e+01	2.4733881652e+00	7.7586129473e-01	1.6246247300e+00	5.4300408936e+02	2.8622540832e-01	2.4554923049e+01	1.2187352404e-02	2.7975733280e+00	2.4422326088e+00
1.7000000000e+01	5.4241379310e+02	7.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4468292236e+02	2.2691292598e+00	1.2865792215e-01	2.8155419008e+01	inf	inf	inf	5.4342376709e+02	1.4645503461e-01	2.7664824127e+01	8.4834527224e-03	3.3638103008e+00	2.4403350353e+00
1.7000000000e+01	5.4241379310e+02	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4468292236e+02	2.2691292598e+00	1.0779984295e-01	2.9913969151e+01	inf	inf	inf	5.4300408936e+02	1.2249711156e-01	2.9857293238e+01	7.6211481355e-03	3.5100522041e+00	2.4365947247e+00
1.7000000000e+01	5.4241379310e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.3838726807e+02	4.0265250370e+00	3.1298568938e-03	6.6028674980e+01	inf	inf	inf	5.4132525635e+02	6.6879326478e-03	6.7772995177e+01	3.3593978733e-02	5.7095737457e+00	2.4239096642e+00
1.7000000000e+01	5.4241379310e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	5.4468292236e+02	2.2691292598e+00	4.4488485903e-02	3.5523118536e+01	inf	inf	inf	5.4384350586e+02	6.7960746586e-02	3.5904250707e+01	9.3385521322e-03	4.0082778931e+00	2.4408669472e+00
1.7000000000e+01	5.4241379310e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3838726807e+02	4.0265250370e+00	2.8105538804e-03	6.5068117301e+01	inf	inf	inf	5.4090551758e+02	2.9869696591e-03	6.6007590099e+01	3.2500479370e-02	5.6973257065e+00	2.4201240540e+00
1.7000000000e+01	5.4241379310e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.4216467285e+02	2.4912025189e-01	9.9642544985e-02	3.2242869379e+01	9.9642544985e-01	1.0747623126e+00	1.0355938812e+00	5.4216467285e+02	8.1140421331e-02	3.2324365901e+01	6.2937517650e-03	3.7731294632e+00	2.4349899292e+00
1.7000000000e+01	5.4241379310e+02	1.3000000000e+01	0.0000000000e+00	1.0000000000e+00	5.4216467285e+02	2.4912025189e-01	1.0962907225e-01	3.1203766990e+01	1.0962907225e+00	1.0401255663e+00	1.0682081444e+00	5.4216467285e+02	8.9238382876e-02	3.1889528405e+01	6.1661386862e-03	3.7056655884e+00	2.4314458370e+00
1.7000000000e+01	5.4241379310e+02	1.4000000000e+01	1.0000000000e+00	1.0000000000e+00	5.4426324463e+02	1.8494515255e+00	1.0576420464e-02	4.5054752687e+01	1.0576420464e-01	1.5018250896e+00	8.0379464710e-01	5.4300408936e+02	2.3273739964e-02	4.5086399415e+01	1.4724504203e-02	4.6602163315e+00	2.4367401600e+00
1.7000000000e+01	5.4241379310e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.3838726807e+02	4.0265250370e+00	1.2914360268e-03	8.2264807348e+01	inf	inf	inf	5.3796759033e+02	1.0511921719e-03	8.3389384201e+01	5.4318696260e-02	6.3526163101e+00	2.4057269096e+00
1.7000000000e+01	5.4241379310e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.4510266113e+02	2.6888680294e+00	3.0043842271e-02	3.7403084341e+01	inf	inf	inf	5.4300408936e+02	6.4762517810e-02	3.7837954102e+01	1.0687284172e-02	4.1313152313e+00	2.4406976700e+00
1.7000000000e+01	5.4241379310e+02	1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	5.4300408936e+02	5.9029625202e-01	5.8225214481e-02	3.5662463040e+01	5.8225214481e-01	1.1887487680e+00	8.8550045641e-01	5.4300408936e+02	5.7616122067e-02	3.5507572127e+01	8.2019781694e-03	4.0376396179e+00	2.4359760284e+00
1.7000000000e+01	5.4241379310e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	5.4384350586e+02	1.4297127559e+00	9.0830169618e-02	3.1514308436e+01	9.0830169618e-01	1.0504769479e+00	9.7938932202e-01	5.4300408936e+02	9.5332317054e-02	3.1629863115e+01	7.2666541673e-03	3.6657681465e+00	2.4377050400e+00
1.7000000000e+01	5.4241379310e+02	1.9000000000e+01	0.0000000000e+00	1.0000000000e+00	5.4426324463e+02	1.8494515255e+00	1.2932558311e-03	8.3071352968e+01	1.2932558311e-02	2.7690450989e+00	1.3909888286e+00	5.3838726807e+02	2.2675346117e-03	8.5822812075e+01	5.5638827384e-02	6.3823108673e+00	2.4110965729e+00
1.8000000000e+01	5.5068965517e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5055883789e+02	1.3081728179e-01	4.7245938331e-03	6.0674793124e+01	4.7245938331e-02	2.0224931041e+00	1.0348695212e+00	5.5181799316e+02	2.6217889041e-02	6.2297736592e+01	2.9642904177e-02	5.3415851593e+00	2.4836769104e+00
1.8000000000e+01	5.5068965517e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4720117188e+02	3.4884832974e+00	2.6424345560e-03	6.7833261199e+01	inf	inf	inf	5.5055883789e+02	2.4796852376e-03	6.8736238917e+01	3.7249058485e-02	5.6342110634e+00	2.4719066620e+00
1.8000000000e+01	5.5068965517e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5223767090e+02	1.5480157260e+00	1.9197298586e-01	2.6928516371e+01	1.9197298586e+00	8.9761721237e-01	1.4086735355e+00	5.5139825439e+02	2.7179792523e-01	3.0728835818e+01	1.0608734563e-02	3.0167732239e+00	2.4840590954e+00
1.8000000000e+01	5.5068965517e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4804058838e+02	2.6490667935e+00	1.0391154885e-01	3.6622762482e+01	inf	inf	inf	5.4846032715e+02	8.8252931833e-02	3.5795237559e+01	8.1356996670e-03	3.8313627243e+00	2.4722602367e+00
1.8000000000e+01	5.5068965517e+02	4.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4636175537e+02	4.3278998013e+00	2.1583265625e-03	6.8513845929e+01	inf	inf	inf	5.4929974365e+02	7.0886244066e-03	7.0508019875e+01	3.8540210575e-02	5.7029943466e+00	2.4659352303e+00
1.8000000000e+01	5.5068965517e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5097857666e+02	2.8892148774e-01	1.1124294251e-02	4.8033328352e+01	1.1124294251e-01	1.6011109451e+00	8.5617694379e-01	5.5055883789e+02	2.5288688019e-02	4.9432725686e+01	1.7835319042e-02	4.7233185768e+00	2.4840888977e+00
1.8000000000e+01	5.5068965517e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4678149414e+02	3.9081610318e+00	3.3104440570e-01	2.6647517394e+01	inf	inf	inf	5.5055883789e+02	3.2172828913e-01	2.8492509803e+01	1.3423955068e-02	2.7779633999e+00	2.4699549675e+00
1.8000000000e+01	5.5068965517e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5181799316e+02	1.1283379916e+00	1.3722552359e-01	3.1012548338e+01	1.3722552359e+00	1.0337516113e+00	1.2030034236e+00	5.5097857666e+02	1.8665485084e-01	3.1359187317e+01	9.4325747341e-03	3.2855045795e+00	2.4824900627e+00
1.8000000000e+01	5.5068965517e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5181799316e+02	1.1283379916e+00	1.0725205392e-01	3.2590643889e+01	1.0725205392e+00	1.0863547963e+00	1.0794376677e+00	5.5013916016e+02	1.5671963990e-01	3.3463476405e+01	9.1549288481e-03	3.4685103893e+00	2.4771685600e+00
1.8000000000e+01	5.5068965517e+02	9.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4720117188e+02	3.4884832974e+00	2.2752720397e-03	6.9531618991e+01	inf	inf	inf	5.4971942139e+02	7.7851610258e-03	7.1200136043e+01	3.9360277355e-02	5.7099647522e+00	2.4697408676e+00
1.8000000000e+01	5.5068965517e+02	1.0000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5181799316e+02	1.1283379916e+00	5.1962040365e-02	3.7141634664e+01	5.1962040365e-01	1.2380544888e+00	8.7883744623e-01	5.5097857666e+02	8.2754045725e-02	3.8900130360e+01	1.0007095523e-02	3.9603710175e+00	2.4794783592e+00
1.8000000000e+01	5.5068965517e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	5.4720117188e+02	3.4884832974e+00	2.5884199422e-03	6.7765481502e+01	inf	inf	inf	5.5013916016e+02	2.1468787454e-03	6.8567116283e+01	3.7273179740e-02	5.6385388374e+00	2.4711699486e+00
1.8000000000e+01	5.5068965517e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5013916016e+02	5.5049501616e-01	1.0786571354e-01	3.6839401915e+01	1.0786571354e+00	1.2279800638e+00	1.1533185996e+00	5.4929974365e+02	9.4126239419e-02	3.5897115226e+01	8.2061318681e-03	3.8045639992e+00	2.4741420746e+00
1.8000000000e+01	5.5068965517e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	5.4678149414e+02	3.9081610318e+00	1.0959880054e-01	3.5687952536e+01	inf	inf	inf	5.4846032715e+02	9.5920428634e-02	3.5324361666e+01	7.9598287120e-03	3.7784442902e+00	2.4709858894e+00
1.8000000000e+01	5.5068965517e+02	1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5055883789e+02	1.3081728179e-01	1.1541001499e-02	4.8206132122e+01	1.1541001499e-01	1.6068710707e+00	8.6114054285e-01	5.5097857666e+02	1.6648091376e-02	4.8372680375e+01	1.7736369744e-02	4.7263984680e+00	2.4831728935e+00
1.8000000000e+01	5.5068965517e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.4636175537e+02	4.3278998013e+00	5.6518818019e-04	8.5541254024e+01	inf	inf	inf	5.4846032715e+02	9.6186879091e-04	8.7791243297e+01	5.9890080243e-02	6.3551855087e+00	2.4483909607e+00
1.8000000000e+01	5.5068965517e+02	1.6000000000e+01	1.0000000000e+00	1.0000000000e+00	5.5265740967e+02	1.9677544956e+00	2.6750987396e-02	3.9462602942e+01	2.6750987396e-01	1.3154200981e+00	7.9146498601e-01	5.5181799316e+02	7.5105920434e-02	4.1483578988e+01	1.2660795823e-02	4.0899872780e+00	2.4853315353e+00
1.8000000000e+01	5.5068965517e+02	1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5181799316e+02	1.1283379916e+00	5.3871501237e-02	3.7656423095e+01	5.3871501237e-01	1.2552141032e+00	8.9696455777e-01	5.4971942139e+02	6.8577319384e-02	3.8171538778e+01	9.6863936633e-03	4.0043268204e+00	2.4753243923e+00
1.8000000000e+01	5.5068965517e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5139825439e+02	7.0859922212e-01	1.0758658499e-01	3.5352206895e+01	1.0758658499e+00	1.1784068965e+00	1.1271363732e+00	5.5013916016e+02	1.1855177581e-01	3.4868323511e+01	8.4033468738e-03	3.6565041542e+00	2.4749469757e+00
1.8000000000e+01	5.5068965517e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.4636175537e+02	4.3278998013e+00	5.4551812354e-04	8.6295836202e+01	inf	inf	inf	5.4636175537e+02	1.7699711025e-03	8.9738609230e+01	6.0514349490e-02	6.3833417892e+00	2.4443075657e+00
1.9000000000e+01	5.5896551724e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6021215820e+02	1.2466409617e+00	3.2650851645e-03	6.4876551012e+01	3.2650851645e-02	2.1625517004e+00	1.0976012760e+00	5.6063189697e+02	2.5418657809e-02	6.5783297477e+01	3.5504445434e-02	5.1962633133e+00	2.5319459438e+00
1.9000000000e+01	5.5896551724e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.5265740967e+02	6.3081075734e+00	2.1372002084e-03	7.1811151837e+01	inf	inf	inf	5.5559539795e+02	2.7184349019e-03	7.0677563225e+01	4.2813513428e-02	5.6003074646e+00	2.5138759613e+00
1.9000000000e+01	5.5896551724e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5811364746e+02	8.5186978044e-01	2.4926008284e-01	3.0709662055e+01	2.4926008284e+00	1.0236554018e+00	1.7581281151e+00	5.5853332520e+02	2.4717496336e-01	3.1006525270e+01	1.1892687529e-02	2.9420247078e+00	2.5306859016e+00
1.9000000000e+01	5.5896551724e+02	3.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.5391650391e+02	5.0490133351e+00	7.3723390698e-02	3.5374244848e+01	inf	inf	inf	5.5811364746e+02	8.3664812148e-02	3.8172159661e+01	9.6953697503e-03	3.6846890450e+00	2.5156974792e+00
1.9000000000e+01	5.5896551724e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5727423096e+02	1.6912862843e+00	2.0039693918e-03	7.2799331133e+01	2.0039693918e-02	2.4266443711e+00	1.2233420325e+00	5.5559539795e+02	8.1078987569e-03	7.3848212078e+01	4.3878316879e-02	5.6333293915e+00	2.5145525932e+00
1.9000000000e+01	5.5896551724e+02	5.0000000000e+00	1.0000000000e+00	1.0000000000e+00	5.6021215820e+02	1.2466409617e+00	7.3691001162e-03	5.3944654684e+01	7.3691001162e-02	1.7981551561e+00	9.3592307864e-01	5.5853332520e+02	2.3317424580e-02	5.2415357985e+01	2.4127710611e-02	4.7048616409e+00	2.5290470123e+00
1.9000000000e+01	5.5896551724e+02	6.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.5685449219e+02	2.1110250539e+00	2.9493656754e-01	2.8107600747e+01	inf	inf	inf	5.5727423096e+02	2.9521855712e-01	2.7869281777e+01	1.2581795454e-02	2.7540454865e+00	2.5049810410e+00
1.9000000000e+01	5.5896551724e+02	7.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6105157471e+02	2.0860574657e+00	1.6797836125e-01	3.2366083144e+01	inf	inf	inf	5.5895306396e+02	1.7298544943e-01	3.2367196989e+01	1.0130368173e-02	3.2051560879e+00	2.5315213203e+00
1.9000000000e+01	5.5896551724e+02	8.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6105157471e+02	2.0860574657e+00	1.2325389683e-01	3.3081239805e+01	inf	inf	inf	5.5979248047e+02	1.4573578537e-01	3.4465411268e+01	1.1633640155e-02	3.3325247765e+00	2.5355081558e+00
1.9000000000e+01	5.5896551724e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.5895306396e+02	1.2453276536e-02	1.8738000654e-03	7.4519583334e+01	1.8738000654e-02	2.4839861111e+00	1.2513620559e+00	5.5559539795e+02	8.0834086984e-03	7.5472839757e+01	4.5882254839e-02	5.6825947762e+00	2.5172336102e+00
1.9000000000e+01	5.5896551724e+02	1.0000000000e+01	0.0000000000e+00	0.0000000000e+00	5.6105157471e+02	2.0860574657e+00	6.2204740942e-02	3.7870181976e+01	inf	inf	inf	5.5979248047e+02	8.0366246402e-02	3.9956788633e+01	1.3065123931e-02	3.7649531364e+00	2.5341172218e+00
1.9000000000e+01	5.5896551724e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	5.5265740967e+02	6.3081075734e+00	2.1332765464e-03	7.1845267571e+01	inf	inf	inf	5.5559539795e+02	2.3374678567e-03	7.0546782506e+01	4.2849238962e-02	5.6018886566e+00	2.5138659477e+00
1.9000000000e+01	5.5896551724e+02	1.2000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5769390869e+02	1.2716085500e+00	1.0657458007e-01	3.5974788265e+01	1.0657458007e+00	1.1991596088e+00	1.1324527048e+00	5.5811364746e+02	9.4048976898e-02	3.7908710534e+01	9.0345302597e-03	3.6284685135e+00	2.5236239433e+00
1.9000000000e+01	5.5896551724e+02	1.3000000000e+01	0.0000000000e+00	0.0000000000e+00	5.5349682617e+02	5.4686910695e+00	8.4003582597e-02	3.4830535208e+01	inf	inf	inf	5.5811364746e+02	9.4784840941e-02	3.7419944040e+01	9.5811961219e-03	3.6212258339e+00	2.5169456005e+00
1.9000000000e+01	5.5896551724e+02	1.4000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5811364746e+02	8.5186978044e-01	1.0511455126e-02	5.3006745915e+01	1.0511455126e-01	1.7668915305e+00	9.3600304088e-01	5.5769390869e+02	1.7506022006e-02	5.1222178880e+01	2.1175274625e-02	4.6824212074e+00	2.5225625038e+00
1.9000000000e+01	5.5896551724e+02	1.5000000000e+01	0.0000000000e+00	0.0000000000e+00	5.5265740967e+02	6.3081075734e+00	5.8349536266e-04	9.1519039283e+01	inf	inf	inf	5.5307708740e+02	1.3110382715e-03	9.1061131509e+01	6.7518375814e-02	6.3522005081e+00	2.4920210838e+00
1.9000000000e+01	5.5896551724e+02	1.6000000000e+01	0.0000000000e+00	0.0000000000e+00	5.6273040771e+02	3.7648904735e+00	3.9124041796e-02	3.8943720674e+01	inf	inf	inf	5.5979248047e+02	8.0410234630e-02	4.3028766271e+01	1.4197682030e-02	3.9022922516e+00	2.5351433754e+00
1.9000000000e+01	5.5896551724e+02	1.7000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5811364746e+02	8.5186978044e-01	7.3087833822e-02	3.9310001452e+01	7.3087833822e-01	1.3103333817e+00	1.0206058600e+00	5.5811364746e+02	6.7825600505e-02	4.0931305445e+01	1.0903512128e-02	3.8686943054e+00	2.5205290318e+00
1.9000000000e+01	5.5896551724e+02	1.8000000000e+01	0.0000000000e+00	1.0000000000e+00	5.5895306396e+02	1.2453276536e-02	1.3027925789e-01	3.6298893402e+01	1.3027925789e+00	1.2099631134e+00	1.2563778462e+00	5.5895306396e+02	1.1615535617e-01	3.6532727153e+01	9.6871703863e-03	3.4987516403e+00	2.5296113491e+00
1.9000000000e+01	5.5896551724e+02	1.9000000000e+01	0.0000000000e+00	0.0000000000e+00	5.5265740967e+02	6.3081075734e+00	5.5463396711e-04	9.1812070915e+01	inf	inf	inf	5.5475592041e+02	2.6937311050e-03	9.3696950088e+01	6.8036153913e-02	6.3829441071e+00	2.4861559868e+00
2.0000000000e+01	5.6724137931e+02	0.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6902606201e+02	1.7846827014e+00	2.9202697333e-03	6.6796096392e+01	2.9202697333e-02	2.2265365464e+00	1.1278696219e+00	5.6986547852e+02	1.5393522568e-02	6.7462661955e+01	3.8827676326e-02	5.1157093048e+00	2.5829803944e+00
2.0000000000e+01	5.6724137931e+02	1.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6273040771e+02	4.5109715955e+00	1.8469722709e-03	7.6893811614e+01	inf	inf	inf	5.6398956299e+02	4.1255666874e-03	7.6732055408e+01	4.9320582300e-02	5.5836896896e+00	2.5596361160e+00
2.0000000000e+01	5.6724137931e+02	2.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6860638428e+02	1.3650049670e+00	2.0237171650e-01	2.8138760344e+01	2.0237171650e+00	9.3795867814e-01	1.4808379216e+00	5.6860638428e+02	2.2777332366e-01	2.9289599030e+01	1.3337973505e-02	2.8326349258e+00	2.5879554749e+00
2.0000000000e+01	5.6724137931e+02	3.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6650781250e+02	7.3356681034e-01	9.7422890365e-02	3.8657255391e+01	9.7422890365e-01	1.2885751797e+00	1.1314020417e+00	5.6650781250e+02	9.7452767193e-02	3.9680331110e+01	1.2474389747e-02	3.5901498795e+00	2.5708954334e+00
2.0000000000e+01	5.6724137931e+02	4.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6818664551e+02	9.4526619747e-01	1.9773289096e-03	7.7766483578e+01	1.9773289096e-02	2.5922161193e+00	1.3059947042e+00	5.6650781250e+02	8.8495630771e-03	7.7528742686e+01	5.0500426441e-02	5.5581865311e+00	2.5676155090e+00
2.0000000000e+01	5.6724137931e+02	5.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6818664551e+02	9.4526619747e-01	1.4948601834e-02	5.0724423503e+01	1.4948601834e-01	1.6908141168e+00	9.2015006756e-01	5.6776696777e+02	2.2510878742e-02	5.4370279722e+01	2.1986613050e-02	4.5672664642e+00	2.5815517902e+00
2.0000000000e+01	5.6724137931e+02	6.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6650781250e+02	7.3356681034e-01	3.3983230591e-01	3.2268465456e+01	3.3983230591e+00	1.0756155152e+00	2.2369692871e+00	5.6650781250e+02	2.9649755359e-01	3.0053934777e+01	1.4262604527e-02	2.6950073242e+00	2.5616645813e+00
2.0000000000e+01	5.6724137931e+02	7.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6650781250e+02	7.3356681034e-01	1.6720426083e-01	3.2910003741e+01	1.6720426083e+00	1.0970001247e+00	1.3845213665e+00	5.6734722900e+02	1.7231406271e-01	3.2536570040e+01	1.0682731867e-02	3.0979449749e+00	2.5840373039e+00
2.0000000000e+01	5.6724137931e+02	8.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6776696777e+02	5.2558846309e-01	1.1529684067e-01	3.2810017348e+01	1.1529684067e+00	1.0936672449e+00	1.1233178258e+00	5.6860638428e+02	1.4820559323e-01	3.4443617252e+01	1.1240351014e-02	3.2030339241e+00	2.5903673172e+00
2.0000000000e+01	5.6724137931e+02	9.0000000000e+00	0.0000000000e+00	1.0000000000e+00	5.6818664551e+02	9.4526619747e-01	1.7531635240e-03	7.9285937619e+01	1.7531635240e-02	2.6428645873e+00	1.3301981113e+00	5.6650781250e+02	8.0719580874e-03	7.8798839319e+01	5.2494876087e-02	5.6210832596e+00	2.5674362183e+00
2.0000000000e+01	5.6724137931e+02	1.0000000000e+01	1.0000000000e+00	1.0000000000e+00	5.6860638428e+02	1.3650049670e+00	5.4581090808e-02	3.7505093041e+01	5.4581090808e-01	1.2501697680e+00	8.9799033805e-01	5.6860638428e+02	8.5659451783e-02	3.9307117599e+01	1.4616947621e-02	3.6187329292e+00	2.5917000771e+00
2.0000000000e+01	5.6724137931e+02	1.1000000000e+01	0.0000000000e+00	0.0000000000e+00	5.6273040771e+02	4.5109715955e+00	1.8518955912e-03	7.6877292651e+01	inf	inf	inf	5.6398956299e+02	3.6561046727e-03	7.6877309395e+01	4.9297656864e-02	5.5816588402e+00	2.5598039627e+00
