wavelength_nm	450_490_ideal_target	450_490_direct_tandem	450_490_cvae_assisted_tandem	440_500_ideal_target	440_500_direct_tandem	440_500_cvae_assisted_tandem	430_510_ideal_target	430_510_direct_tandem	430_510_cvae_assisted_tandem	420_520_ideal_target	420_520_direct_tandem	420_520_cvae_assisted_tandem	410_530_ideal_target	410_530_direct_tandem	410_530_cvae_assisted_tandem	472_512_ideal_target	472_512_direct_tandem	472_512_cvae_assisted_tandem	462_522_ideal_target	462_522_direct_tandem	462_522_cvae_assisted_tandem	452_532_ideal_target	452_532_direct_tandem	452_532_cvae_assisted_tandem	442_542_ideal_target	442_542_direct_tandem	442_542_cvae_assisted_tandem	432_552_ideal_target	432_552_direct_tandem	432_552_cvae_assisted_tandem	494_534_ideal_target	494_534_direct_tandem	494_534_cvae_assisted_tandem	484_544_ideal_target	484_544_direct_tandem	484_544_cvae_assisted_tandem	474_554_ideal_target	474_554_direct_tandem	474_554_cvae_assisted_tandem	464_564_ideal_target	464_564_direct_tandem	464_564_cvae_assisted_tandem	454_574_ideal_target	454_574_direct_tandem	454_574_cvae_assisted_tandem	516_556_ideal_target	516_556_direct_tandem	516_556_cvae_assisted_tandem	506_566_ideal_target	506_566_direct_tandem	506_566_cvae_assisted_tandem	496_576_ideal_target	496_576_direct_tandem	496_576_cvae_assisted_tandem	486_586_ideal_target	486_586_direct_tandem	486_586_cvae_assisted_tandem	476_596_ideal_target	476_596_direct_tandem	476_596_cvae_assisted_tandem	538_578_ideal_target	538_578_direct_tandem	538_578_cvae_assisted_tandem	528_588_ideal_target	528_588_direct_tandem	528_588_cvae_assisted_tandem	518_598_ideal_target	518_598_direct_tandem	518_598_cvae_assisted_tandem	508_608_ideal_target	508_608_direct_tandem	508_608_cvae_assisted_tandem	498_618_ideal_target	498_618_direct_tandem	498_618_cvae_assisted_tandem	560_600_ideal_target	560_600_direct_tandem	560_600_cvae_assisted_tandem	550_610_ideal_target	550_610_direct_tandem	550_610_cvae_assisted_tandem	540_620_ideal_target	540_620_direct_tandem	540_620_cvae_assisted_tandem	530_630_ideal_target	530_630_direct_tandem	530_630_cvae_assisted_tandem	520_640_ideal_target	520_640_direct_tandem	520_640_cvae_assisted_tandem
7.6167270496e+02	9.9465686083e-01	9.4991970062e-01	9.4182085991e-01	9.9456214905e-01	9.2551779747e-01	9.2424577475e-01	9.9442636967e-01	8.9416444302e-01	9.0806883574e-01	9.9424612522e-01	8.6396598816e-01	8.5110801458e-01	9.9401694536e-01	8.5888600349e-01	8.2172453403e-01	9.9373888969e-01	9.5558512211e-01	9.6105778217e-01	9.9360889196e-01	9.4258946180e-01	9.2814141512e-01	9.9342185259e-01	9.1237980127e-01	9.1080927849e-01	9.9317228794e-01	8.8050979376e-01	8.8711029291e-01	9.9285262823e-01	8.9274966717e-01	8.3248770237e-01	9.9256110191e-01	9.5996576548e-01	9.5742017031e-01	9.9237775803e-01	9.5265519619e-01	9.4933170080e-01	9.9211263657e-01	9.2102092505e-01	9.1813910007e-01	9.9175643921e-01	9.0090841055e-01	8.7886607647e-01	9.9129617214e-01	9.3740642071e-01	8.6948657036e-01	9.9101471901e-01	9.7866803408e-01	9.8270654678e-01	9.9074763060e-01	9.5818537474e-01	9.5600312948e-01	9.9035871029e-01	9.3077647686e-01	9.3641030788e-01	9.8983138800e-01	9.1619396210e-01	9.2278838158e-01	9.8914206028e-01	8.9453488588e-01	8.9091384411e-01	9.8892712593e-01	9.8707461357e-01	9.8875880241e-01	9.8852223158e-01	9.7215127945e-01	9.7182446718e-01	9.8792725801e-01	9.5270353556e-01	9.6016067266e-01	9.8711073399e-01	9.3405854702e-01	9.3466991186e-01	9.8602622747e-01	9.0371984243e-01	9.0329813957e-01	9.8601067066e-01	9.7900599241e-01	9.5950907469e-01	9.8536586761e-01	9.5804989338e-01	9.7069269419e-01	9.8440670967e-01	9.5561605692e-01	9.6389693022e-01	9.8306763172e-01	9.4811832905e-01	9.6533316374e-01	9.8124903440e-01	9.3106240034e-01	9.2720240355e-01
7.6209241440e+02	9.9467235804e-01	9.4961118698e-01	9.4157159328e-01	9.9457818270e-01	9.2530775070e-01	9.2400926352e-01	9.9444317818e-01	8.9392441511e-01	9.0790587664e-01	9.9426406622e-01	8.6374932528e-01	8.5091185570e-01	9.9403625727e-01	8.5861283541e-01	8.2151710987e-01	9.9375855923e-01	9.5541840792e-01	9.6089547873e-01	9.9362939596e-01	9.4236487150e-01	9.2785650492e-01	9.9344348907e-01	9.1213023663e-01	9.1051930189e-01	9.9319553375e-01	8.8023591042e-01	8.8688313961e-01	9.9287801981e-01	8.9246976376e-01	8.3227467537e-01	9.9258661270e-01	9.5968002081e-01	9.5718866587e-01	9.9240452051e-01	9.5242834091e-01	9.4905889034e-01	9.9214124680e-01	9.2073684931e-01	9.1787499189e-01	9.9178755283e-01	9.0065097809e-01	8.7864375114e-01	9.9133062363e-01	9.3704265356e-01	8.6927938461e-01	9.9104857445e-01	9.7851097584e-01	9.8258936405e-01	9.9078351259e-01	9.5789241791e-01	9.5572775602e-01	9.9039751291e-01	9.3055713177e-01	9.3621164560e-01	9.8987436295e-01	9.1592991352e-01	9.2255192995e-01	9.8919063807e-01	8.9427584410e-01	8.9069497585e-01	9.8897355795e-01	9.8695278168e-01	9.8880004883e-01	9.8857200146e-01	9.7200262547e-01	9.7167867422e-01	9.8798215389e-01	9.5251619816e-01	9.5998632908e-01	9.8717278242e-01	9.3384766579e-01	9.3446499109e-01	9.8609817028e-01	9.0346789360e-01	9.0307658911e-01	9.8607665300e-01	9.7930473089e-01	9.5987206697e-01	9.8543792963e-01	9.5838767290e-01	9.7097921371e-01	9.8448801041e-01	9.5557707548e-01	9.6384853125e-01	9.8316240311e-01	9.4811522961e-01	9.6526783705e-01	9.8136293888e-01	9.3088948727e-01	9.2706590891e-01
7.6251212384e+02	9.9468779564e-01	9.4929462671e-01	9.4131451845e-01	9.9459415674e-01	9.2509031296e-01	9.2372864485e-01	9.9445992708e-01	8.9364224672e-01	9.0773355961e-01	9.9428188801e-01	8.6352640390e-01	8.5071325302e-01	9.9405544996e-01	8.5833770037e-01	8.2128226757e-01	9.9377810955e-01	9.5524585247e-01	9.6073788404e-01	9.9364978075e-01	9.4210654497e-01	9.2754083872e-01	9.9346506596e-01	9.1184377670e-01	9.1020303965e-01	9.9321871996e-01	8.7992042303e-01	8.8662880659e-01	9.9290329218e-01	8.9216715097e-01	8.3204388618e-01	9.9261194468e-01	9.5937085152e-01	9.5695167780e-01	9.9243110418e-01	9.5220607519e-01	9.4878029823e-01	9.9216961861e-01	9.2041784525e-01	9.1756683588e-01	9.9181842804e-01	9.0035474300e-01	8.7837952375e-01	9.9136483669e-01	9.3662214279e-01	8.6900097132e-01	9.9108225107e-01	9.7835755348e-01	9.8247152567e-01	9.9081915617e-01	9.5759236813e-01	9.5542776585e-01	9.9043613672e-01	9.3031203747e-01	9.3599104881e-01	9.8991709948e-01	9.1563576460e-01	9.2228567600e-01	9.8923885822e-01	8.9398765564e-01	8.9046150446e-01	9.8901969194e-01	9.8683351278e-01	9.8884236813e-01	9.8862147331e-01	9.7185045481e-01	9.7153216600e-01	9.8803663254e-01	9.5230424404e-01	9.5978969336e-01	9.8723435402e-01	9.3360418081e-01	9.3423521519e-01	9.8616957664e-01	9.0318840742e-01	9.0282136202e-01	9.8614221811e-01	9.7959810495e-01	9.6021431684e-01	9.8550945520e-01	9.5872873068e-01	9.7125881910e-01	9.8456865549e-01	9.5553648472e-01	9.6381068230e-01	9.8325628042e-01	9.4811993837e-01	9.6521139145e-01	9.8147577047e-01	9.3069696426e-01	9.2690080404e-01
7.6293183328e+02	9.9470317364e-01	9.4898980856e-01	9.4107383490e-01	9.9461007118e-01	9.2488712072e-01	9.2352533340e-01	9.9447661638e-01	8.9343762398e-01	9.0757721663e-01	9.9429965019e-01	8.6331391335e-01	8.5051816702e-01	9.9407458305e-01	8.5806512833e-01	8.2109683752e-01	9.9379760027e-01	9.5508205891e-01	9.6057045460e-01	9.9367004633e-01	9.4190090895e-01	9.2727887630e-01	9.9348652363e-01	9.1162508726e-01	9.0993469954e-01	9.9324178696e-01	8.7968146801e-01	8.8642549515e-01	9.9292838573e-01	8.9190775156e-01	8.3184647560e-01	9.9263715744e-01	9.5910286903e-01	9.5672369003e-01	9.9245756865e-01	9.5197492838e-01	9.4850814342e-01	9.9219793081e-01	9.2016208172e-01	9.1733974218e-01	9.9184918404e-01	9.0012705326e-01	8.7819385529e-01	9.9139887094e-01	9.3630027771e-01	8.6885505915e-01	9.9111574888e-01	9.7819292545e-01	9.8235356808e-01	9.9085462093e-01	9.5730060339e-01	9.5516872406e-01	9.9047452211e-01	9.3010979891e-01	9.3580985069e-01	9.8995953798e-01	9.1539156437e-01	9.2206895351e-01	9.8928678036e-01	8.9374780655e-01	8.9025157690e-01	9.8906552792e-01	9.8670387268e-01	9.8887872696e-01	9.8867058754e-01	9.7169858217e-01	9.7138071060e-01	9.8809069395e-01	9.5213377476e-01	9.5962882042e-01	9.8729550838e-01	9.3341904879e-01	9.3404990435e-01	9.8624038696e-01	9.0295749903e-01	9.0262407064e-01	9.8620736599e-01	9.7989994287e-01	9.6058791876e-01	9.8558044434e-01	9.5905733109e-01	9.7154647112e-01	9.8464870453e-01	9.5549118519e-01	9.6374875307e-01	9.8334938288e-01	9.4810605049e-01	9.6513402462e-01	9.8158746958e-01	9.3053352833e-01	9.2678344250e-01
7.6335154272e+02	9.9471843243e-01	9.4867336750e-01	9.4082087278e-01	9.9462586641e-01	9.2467242479e-01	9.2325663567e-01	9.9449324608e-01	8.9316999912e-01	9.0740686655e-01	9.9431729317e-01	8.6309212446e-01	8.5031938553e-01	9.9409359694e-01	8.5778999329e-01	8.2087028027e-01	9.9381703138e-01	9.5490962267e-01	9.6041053534e-01	9.9369025230e-01	9.4164526463e-01	9.2697119713e-01	9.9350786209e-01	9.1135084629e-01	9.0962684155e-01	9.9326467514e-01	8.7937963009e-01	8.8618147373e-01	9.9295341969e-01	8.9161401987e-01	8.3162134886e-01	9.9266231060e-01	9.5879966021e-01	9.5648711920e-01	9.9248391390e-01	9.5175081491e-01	9.4822704792e-01	9.9222600460e-01	9.1985350847e-01	9.1704684496e-01	9.9187976122e-01	8.9984160662e-01	8.7794506550e-01	9.9143266678e-01	9.3589234352e-01	8.6860179901e-01	9.9114906788e-01	9.7803461552e-01	9.8223453760e-01	9.9088990688e-01	9.5699876547e-01	9.5487236977e-01	9.9051266909e-01	9.2986905575e-01	9.3559515476e-01	9.9000167847e-01	9.1510277987e-01	9.2180764675e-01	9.8933434486e-01	8.9346432686e-01	8.9001965523e-01	9.8911106586e-01	9.8657888174e-01	9.8891711235e-01	9.8871940374e-01	9.7154206038e-01	9.7122865915e-01	9.8814439774e-01	9.5192635059e-01	9.5943444967e-01	9.8735612631e-01	9.3318444490e-01	9.3382680416e-01	9.8631060123e-01	9.0268498659e-01	9.0237629414e-01	9.8627197742e-01	9.8019385338e-01	9.6093082428e-01	9.8565089703e-01	9.5939099789e-01	9.7182369232e-01	9.8472809792e-01	9.5544385910e-01	9.6370267868e-01	9.8344171047e-01	9.4810390472e-01	9.6507018805e-01	9.8169815540e-01	9.3034106493e-01	9.2662352324e-01
7.6377125216e+02	9.9473369122e-01	9.4836276770e-01	9.4057655334e-01	9.9464166164e-01	9.2446494102e-01	9.2302572727e-01	9.9450975657e-01	8.9294087887e-01	9.0724444389e-01	9.9433487654e-01	8.6287504435e-01	8.5012191534e-01	9.9411249161e-01	8.5751682520e-01	8.2066792250e-01	9.9383634329e-01	9.5474082232e-01	9.6024554968e-01	9.9371033907e-01	9.4141381979e-01	9.2668968439e-01	9.9352914095e-01	9.1111022234e-01	9.0934288502e-01	9.9328750372e-01	8.7911558151e-01	8.8596284389e-01	9.9297821522e-01	8.9134204388e-01	8.3141273260e-01	9.9268728495e-01	9.5851665735e-01	9.5625483990e-01	9.9251008034e-01	9.5152240992e-01	9.4794809818e-01	9.9225395918e-01	9.1957551241e-01	9.1679406166e-01	9.9191015959e-01	8.9959055185e-01	8.7773579359e-01	9.9146628380e-01	9.3553173542e-01	8.6841434240e-01	9.9118220806e-01	9.7787046432e-01	9.8211526871e-01	9.9092495441e-01	9.5670026541e-01	9.5459473133e-01	9.9055057764e-01	9.2964899540e-01	9.3539893627e-01	9.9004358053e-01	9.1483777761e-01	9.2157006264e-01	9.8938155174e-01	8.9320403337e-01	8.8979858160e-01	9.8915630579e-01	9.8644804955e-01	9.8895186186e-01	9.8876786232e-01	9.7138422728e-01	9.7107309103e-01	9.8819774389e-01	9.5173829794e-01	9.5925617218e-01	9.8741638660e-01	9.3297845125e-01	9.3362528086e-01	9.8638027906e-01	9.0243560076e-01	9.0215647221e-01	9.8633617163e-01	9.8049175739e-01	9.6128773689e-01	9.8572087288e-01	9.5971757174e-01	9.7210395336e-01	9.8480683565e-01	9.5539295673e-01	9.6364402771e-01	9.8353320360e-01	9.4809156656e-01	9.6499532461e-01	9.8180782795e-01	9.3016147614e-01	9.2648577690e-01
7.6419096161e+02	9.9474883080e-01	9.4805920124e-01	9.4033974409e-01	9.9465733767e-01	9.2425841093e-01	9.2280161381e-01	9.9452620745e-01	8.9274162054e-01	9.0707755089e-01	9.9435234070e-01	8.6266332865e-01	8.4992635250e-01	9.9413132668e-01	8.5724598169e-01	8.2048296928e-01	9.9385553598e-01	9.5457470417e-01	9.6007990837e-01	9.9373030663e-01	9.4119960070e-01	9.2642724514e-01	9.9355024099e-01	9.1089135408e-01	9.0907591581e-01	9.9331015348e-01	8.7887990475e-01	8.8576245308e-01	9.9300295115e-01	8.9108526707e-01	8.3121907711e-01	9.9271208048e-01	9.5824640989e-01	9.5602828264e-01	9.9253612757e-01	9.5129221678e-01	9.4766986370e-01	9.9228179455e-01	9.1931986809e-01	9.1656845808e-01	9.9194037914e-01	8.9936399460e-01	8.7755417824e-01	9.9149972200e-01	9.3520224094e-01	8.6827224493e-01	9.9121510983e-01	9.7770065069e-01	9.8199707270e-01	9.9095976353e-01	9.5640355349e-01	9.5433133841e-01	9.9058824778e-01	9.2944383621e-01	9.3521809578e-01	9.9008518457e-01	9.1459131241e-01	9.2135071754e-01	9.8942846060e-01	8.9296084642e-01	8.8958740234e-01	9.8920124769e-01	9.8631310463e-01	9.8898297548e-01	9.8881608248e-01	9.7122597694e-01	9.7091507912e-01	9.8825073242e-01	9.5156306028e-01	9.5908999443e-01	9.8747611046e-01	9.3279337883e-01	9.3344002962e-01	9.8644942045e-01	9.0220117569e-01	9.0194761753e-01	9.8639988899e-01	9.8079174757e-01	9.6165376902e-01	9.8579031229e-01	9.6003890038e-01	9.7238624096e-01	9.8488497734e-01	9.5533919334e-01	9.6357727051e-01	9.8362392187e-01	9.4807237387e-01	9.6491020918e-01	9.8191642761e-01	9.2998951674e-01	9.2636442184e-01
7.6461067105e+02	9.9476391077e-01	9.4775092602e-01	9.4009619951e-01	9.9467295408e-01	9.2404001951e-01	9.2251503468e-01	9.9454259872e-01	8.9250302315e-01	9.0689224005e-01	9.9436974525e-01	8.6244738102e-01	8.4972971678e-01	9.9415004253e-01	8.5697382689e-01	8.2027035952e-01	9.9387466908e-01	9.5440292358e-01	9.5992183685e-01	9.9375021458e-01	9.4095242023e-01	9.2613536119e-01	9.9357128143e-01	9.1063368320e-01	9.0878349543e-01	9.9333274364e-01	8.7860459089e-01	8.8553684950e-01	9.9302750826e-01	8.9080637693e-01	8.3100998402e-01	9.9273681641e-01	9.5795053244e-01	9.5579791069e-01	9.9256205559e-01	9.5106780529e-01	9.4738435745e-01	9.9230945110e-01	9.1903001070e-01	9.1629868746e-01	9.9197041988e-01	8.9910024405e-01	8.7733078003e-01	9.9153292179e-01	9.3481194973e-01	8.6805844307e-01	9.9124789238e-01	9.7753316164e-01	9.8187881708e-01	9.9099439383e-01	9.5609956980e-01	9.5404332876e-01	9.9062567949e-01	9.2921298742e-01	9.3501657248e-01	9.9012655020e-01	9.1431689262e-01	9.2110323906e-01	9.8947507143e-01	8.9268946648e-01	8.8936406374e-01	9.8924595118e-01	9.8618096113e-01	9.8901385069e-01	9.8886388540e-01	9.7106397152e-01	9.7075575590e-01	9.8830336332e-01	9.5136225224e-01	9.5890146494e-01	9.8753547668e-01	9.3257623911e-01	9.3323016167e-01	9.8651802540e-01	9.0193784237e-01	9.0169900656e-01	9.8646318913e-01	9.8108631372e-01	9.6199929714e-01	9.8585921526e-01	9.6036237478e-01	9.7266137600e-01	9.8496246338e-01	9.5528340340e-01	9.6352016926e-01	9.8371392488e-01	9.4806027412e-01	9.6483063698e-01	9.8202407360e-01	9.2979681492e-01	9.2621594667e-01
7.6503038049e+02	9.9477899075e-01	9.4743859768e-01	9.3984633684e-01	9.9468851089e-01	9.2380577326e-01	9.2214393616e-01	9.9455893040e-01	8.9222210646e-01	9.0667825937e-01	9.9438709021e-01	8.6222779751e-01	8.4953194857e-01	9.9416869879e-01	8.5670006275e-01	8.2002818584e-01	9.9389368296e-01	9.5422357321e-01	9.5977401733e-01	9.9377000332e-01	9.4066911936e-01	9.2581224442e-01	9.9359220266e-01	9.1033273935e-01	9.0846353769e-01	9.9335515499e-01	8.7828791142e-01	8.8528335094e-01	9.9305194616e-01	8.9050292969e-01	8.3078557253e-01	9.9276143312e-01	9.5762538910e-01	9.5556533337e-01	9.9258780479e-01	9.5085024834e-01	9.4708979130e-01	9.9233692884e-01	9.1870188713e-01	9.1597950459e-01	9.9200028181e-01	8.9879536629e-01	8.7706196308e-01	9.9156594276e-01	9.3435019255e-01	8.6776638031e-01	9.9128043652e-01	9.7736656666e-01	9.8176139593e-01	9.9102884531e-01	9.5578581095e-01	9.5372623205e-01	9.9066293240e-01	9.2895400524e-01	9.3479454517e-01	9.9016761780e-01	9.1401374340e-01	9.2082661390e-01	9.8952132463e-01	8.9238828421e-01	8.8912791014e-01	9.8929035664e-01	9.8605191708e-01	9.8904573917e-01	9.8891144991e-01	9.7089785337e-01	9.7059476376e-01	9.8835563660e-01	9.5113193989e-01	9.5868861675e-01	9.8759436607e-01	9.3232423067e-01	9.3299400806e-01	9.8658603430e-01	9.0164250135e-01	9.0139973164e-01	9.8652601242e-01	9.8137497902e-01	9.6232253313e-01	9.8592758179e-01	9.6068859100e-01	9.7292870283e-01	9.8503935337e-01	9.5522463322e-01	9.6347415447e-01	9.8380309343e-01	9.4805610180e-01	9.6475481987e-01	9.8213064671e-01	9.2958092690e-01	9.2603862286e-01
7.6545008993e+02	9.9479395151e-01	9.4714218378e-01	9.3961381912e-01	9.9470400810e-01	9.2357957363e-01	9.2181545496e-01	9.9457514286e-01	8.9201366901e-01	9.0646523237e-01	9.9440431595e-01	8.6202037334e-01	8.4933936596e-01	9.9418723583e-01	8.5643005371e-01	8.1983053684e-01	9.9391263723e-01	9.5405274630e-01	9.5962214470e-01	9.9378973246e-01	9.4043534994e-01	9.2553973198e-01	9.9361300468e-01	9.1008991003e-01	9.0818661451e-01	9.9337750673e-01	8.7804245949e-01	8.8507604599e-01	9.9307626486e-01	8.9023756981e-01	8.3059465885e-01	9.9278587103e-01	9.5733636618e-01	9.5534527302e-01	9.9261343479e-01	9.5062774420e-01	9.4679987431e-01	9.9236428738e-01	9.1843169928e-01	9.1573220491e-01	9.9202996492e-01	8.9855492115e-01	8.7686353922e-01	9.9159872532e-01	9.3397450447e-01	8.6759072542e-01	9.9131280184e-01	9.7718906403e-01	9.8164582253e-01	9.9106311798e-01	9.5548045635e-01	9.5344787836e-01	9.9069994688e-01	9.2873555422e-01	9.3461084366e-01	9.9020838737e-01	9.1375994682e-01	9.2059850693e-01	9.8956727982e-01	8.9213383198e-01	8.8891780376e-01	9.8933452368e-01	9.8591434956e-01	9.8907357454e-01	9.8895871639e-01	9.7073304653e-01	9.7043061256e-01	9.8840749264e-01	9.5093828440e-01	9.5850932598e-01	9.8765283823e-01	9.3212658167e-01	9.3279957771e-01	9.8665356636e-01	9.0138947964e-01	9.0114176273e-01	9.8658841848e-01	9.8167002201e-01	9.6267318726e-01	9.8599553108e-01	9.6100533009e-01	9.7320365906e-01	9.8511564732e-01	9.5516359806e-01	9.6340876818e-01	9.8389148712e-01	9.4803702831e-01	9.6465778351e-01	9.8223632574e-01	9.2939090729e-01	9.2590588331e-01
7.6586979937e+02	9.9480885267e-01	9.4683736563e-01	9.3937671185e-01	9.9471938610e-01	9.2336100340e-01	9.2151880264e-01	9.9459129572e-01	8.9179158211e-01	9.0627127886e-01	9.9442148209e-01	8.6180710793e-01	8.4914267063e-01	9.9420571327e-01	8.5615986586e-01	8.1962460279e-01	9.9393147230e-01	9.5387893915e-01	9.5946389437e-01	9.9380934238e-01	9.4018691778e-01	9.2525482178e-01	9.9363374710e-01	9.0984171629e-01	9.0790301561e-01	9.9339973927e-01	8.7778311968e-01	8.8486081362e-01	9.9310040474e-01	8.8996839523e-01	8.3039343357e-01	9.9281024933e-01	9.5704483986e-01	9.5511835814e-01	9.9263894558e-01	9.5040345192e-01	9.4650894403e-01	9.9239146709e-01	9.1815316677e-01	9.1547608376e-01	9.9205952883e-01	8.9830207825e-01	8.7665444613e-01	9.9163138866e-01	9.3358963728e-01	8.6739820242e-01	9.9134504795e-01	9.7701436281e-01	9.8152738810e-01	9.9109715223e-01	9.5517265797e-01	9.5316165686e-01	9.9073666334e-01	9.2850691080e-01	9.3441635370e-01	9.9024897814e-01	9.1349059343e-01	9.2035543919e-01	9.8961293697e-01	8.9186561108e-01	8.8869684935e-01	9.8937839270e-01	9.8577535152e-01	9.8909956217e-01	9.8900562525e-01	9.7056525946e-01	9.7026437521e-01	9.8845905066e-01	9.5073920488e-01	9.5832151175e-01	9.8771089315e-01	9.3191713095e-01	9.3259543180e-01	9.8672056198e-01	9.0113055706e-01	9.0088915825e-01	9.8665040731e-01	9.8196190596e-01	9.6301555634e-01	9.8606288433e-01	9.6131908894e-01	9.7347337008e-01	9.8519134521e-01	9.5509815216e-01	9.6334260702e-01	9.8397916555e-01	9.4801729918e-01	9.6456634998e-01	9.8234093189e-01	9.2919385433e-01	9.2576074600e-01
7.6628950881e+02	9.9482369423e-01	9.4653683901e-01	9.3914830685e-01	9.9473476410e-01	9.2315572500e-01	9.2128968239e-01	9.9460738897e-01	8.9161139727e-01	9.0609824657e-01	9.9443852901e-01	8.6159813404e-01	8.4894728661e-01	9.9422407150e-01	8.5589230061e-01	8.1944614649e-01	9.9395024776e-01	9.5371055603e-01	9.5929622650e-01	9.9382889271e-01	9.3996471167e-01	9.2499709129e-01	9.9365437031e-01	9.0963339806e-01	9.0764576197e-01	9.9342179298e-01	8.7756401300e-01	8.8467240334e-01	9.9312448502e-01	8.8972365856e-01	8.3020836115e-01	9.9283444881e-01	9.5677924156e-01	9.5489454269e-01	9.9266433716e-01	9.5017373562e-01	9.4622308016e-01	9.9241852760e-01	9.1791093349e-01	9.1526591778e-01	9.9208885431e-01	8.9808696508e-01	8.7648808956e-01	9.9166375399e-01	9.3326669931e-01	8.6727792025e-01	9.9137705564e-01	9.7683572769e-01	9.8140817881e-01	9.9113100767e-01	9.5487093925e-01	9.5289987326e-01	9.9077326059e-01	9.2830187082e-01	9.3424099684e-01	9.9028927088e-01	9.1324573755e-01	9.2013686895e-01	9.8965829611e-01	8.9162218571e-01	8.8848650455e-01	9.8942196369e-01	9.8563021421e-01	9.8912256956e-01	9.8905229568e-01	9.7039771080e-01	9.7009599209e-01	9.8851025105e-01	9.5056456327e-01	9.5815330744e-01	9.8776853085e-01	9.3173909187e-01	9.3241482973e-01	9.8678702116e-01	9.0089964867e-01	9.0067577362e-01	9.8671191931e-01	9.8225671053e-01	9.6337336302e-01	9.8612982035e-01	9.6162623167e-01	9.7374641895e-01	9.8526644707e-01	9.5503032207e-01	9.6326357126e-01	9.8406612873e-01	9.4798755646e-01	9.6446710825e-01	9.8244464397e-01	9.2901277542e-01	9.2563897371e-01
7.6670921825e+02	9.9483847618e-01	9.4620978832e-01	9.3889415264e-01	9.9475002289e-01	9.2293238640e-01	9.2096149921e-01	9.9462342262e-01	8.9131098986e-01	9.0590941906e-01	9.9445557594e-01	8.6137181520e-01	8.4874588251e-01	9.9424231052e-01	8.5561513901e-01	8.1919425726e-01	9.9396890402e-01	9.5352429152e-01	9.5913726091e-01	9.9384832382e-01	9.3964982033e-01	9.2465192080e-01	9.9367487431e-01	9.0932977200e-01	9.0732002258e-01	9.9344378710e-01	8.7722867727e-01	8.8441151381e-01	9.9314838648e-01	8.8941782713e-01	8.2996869087e-01	9.9285852909e-01	9.5645004511e-01	9.5465153456e-01	9.9268954992e-01	9.4995337725e-01	9.4592154026e-01	9.9244546890e-01	9.1757154465e-01	9.1493451595e-01	9.9211806059e-01	8.9776468277e-01	8.7620562315e-01	9.9169600010e-01	9.3278640509e-01	8.6696344614e-01	9.9140888453e-01	9.7666966915e-01	9.8128533363e-01	9.9116462469e-01	9.5454943180e-01	9.5256721973e-01	9.9080955982e-01	9.2802304029e-01	9.3400281668e-01	9.9032932520e-01	9.1291719675e-01	9.1983526945e-01	9.8970329762e-01	8.9129686356e-01	8.8823163509e-01	9.8946529627e-01	9.8549461365e-01	9.8914778233e-01	9.8909860849e-01	9.7022163868e-01	9.6992647648e-01	9.8856109381e-01	9.5032316446e-01	9.5792359114e-01	9.8782569170e-01	9.3146693707e-01	9.3216150999e-01	9.8685294390e-01	9.0059566498e-01	9.0038007498e-01	9.8677301407e-01	9.8253780603e-01	9.6367788315e-01	9.8619621992e-01	9.6194064617e-01	9.7400134802e-01	9.8534101248e-01	9.5495671034e-01	9.6321052313e-01	9.8415231705e-01	9.4797539711e-01	9.6439415216e-01	9.8254740238e-01	9.2878007889e-01	9.2544054985e-01
7.6712892769e+02	9.9485319853e-01	9.4590765238e-01	9.3866944313e-01	9.9476528168e-01	9.2273622751e-01	9.2077797651e-01	9.9463933706e-01	8.9114433527e-01	9.0575259924e-01	9.9447244406e-01	8.6116319895e-01	8.4855055809e-01	9.9426054955e-01	8.5534727573e-01	8.1902825832e-01	9.9398750067e-01	9.5335590839e-01	9.5896095037e-01	9.9386763573e-01	9.3943041563e-01	9.2440026999e-01	9.9369525909e-01	9.0914577246e-01	9.0707832575e-01	9.9346566200e-01	8.7702608109e-01	8.8423609734e-01	9.9317216873e-01	8.8918596506e-01	8.2978838682e-01	9.9288254976e-01	9.5619839430e-01	9.5442789793e-01	9.9271464348e-01	9.4971954823e-01	9.4563508034e-01	9.9247223139e-01	9.1734516621e-01	9.1474443674e-01	9.9214708805e-01	8.9756727219e-01	8.7606024742e-01	9.9172800779e-01	9.3249100447e-01	8.6687672138e-01	9.9144053459e-01	9.7648888826e-01	9.8116439581e-01	9.9119806290e-01	9.5424842834e-01	9.5231395960e-01	9.9084568024e-01	9.2782348394e-01	9.3383330107e-01	9.9036908150e-01	9.1267752647e-01	9.1962260008e-01	9.8974806070e-01	8.9105957747e-01	8.8802111149e-01	9.8950833082e-01	9.8534423113e-01	9.8916560411e-01	9.8914462328e-01	9.7005063295e-01	9.6975392103e-01	9.8861157894e-01	9.5015758276e-01	9.5775997639e-01	9.8788249493e-01	9.3129849434e-01	9.3198722601e-01	9.8691838980e-01	9.0037542582e-01	9.0018510818e-01	9.8683369160e-01	9.8283076286e-01	9.6403574944e-01	9.8626214266e-01	9.6224087477e-01	9.7427183390e-01	9.8541492224e-01	9.5488113165e-01	9.6312212944e-01	9.8423779011e-01	9.4793516397e-01	9.6429216862e-01	9.8264920712e-01	9.2860108614e-01	9.2532366514e-01
